war_id,war_name,war_type,side1_code,side1_name,side2_code,side2_name,start_year1,start_month1,start_day1,end_year1,end_month1,end_day1,start_year2,start_month2,start_day2,end_year2,end_month2,end_day2,previous_war,initiation,intervention,combat_location,state_fatalities,nonstate_fatalities,outcome,next_war
860,First Liberia,4,475,Nigeria,-8,-8,1,1990,11,-9,1990,11,28,-8,-8,-8,-8,-8,-8,-8,NPFL,4,0,-8,7,-8
861,Kashmir Insurgents,5,750,India,-8,Kashmiri Guerillas,0,1990,9,19,2005,10,8,-8,-8,-8,-8,-8,-8,-8,Kashmiri Guerillas,7,6000,21700,7,-8
862,Shiite and Kurdish,5,645,Iraq,-8,Shiites & Kurds,0,1991,3,1,1991,3,31,-8,-8,-8,-8,-8,-8,-8,Shiites,6,-9,-9,1,-8
863,First Sierra Leone,4,451,Sierra Leone,-8,RUF,0,1991,3,23,1996,4,23,-8,-8,-8,-8,-8,-8,-8,RUF,4,-9,-9,1,-8
864,Croatian Independence,5,345,Yugoslavia/Serbia,-8,Croatia,0,1991,5,2,1992,1,2,-8,-8,-8,-8,-8,-8,-8,Yugoslavia,2,-9,-9,2,-8
865,Second Turkish Kurds,5,640,Turkey,-8,"Kurds, PKK",0,1991,7,10,1999,2,16,-8,-8,-8,-8,-8,-8,-8,"Kurds, PKK",6,3500,13000,6,-8
866,The SPLA Division (Dinka-Nuer) War,7,-8,Garang faction,-8,Nuer faction,0,1991,8,28,1992,11,-9,-8,-8,-8,-8,-8,-8,-8,Nuer faction,4,-9,-9,7,-8
868,Jukun-Tiv War,7,-8,Jukun,-8,Tiv,0,1991,10,-9,1992,3,-9,-8,-8,-8,-8,-8,-8,-8,Tiv,4,-9,-9,6,-8
870,Second Somalia,4,475,Nigeria,-8,-8,1,1992,12,13,1995,3,1,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,-9,-8,3,-8
870,Second Somalia,4,520,Somalia,-8,Aideed Faction,1,1991,11,-9,1997,1,-9,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,-9,-9,3,-8
870,Second Somalia,4,770,Pakistan,-8,-8,1,1992,12,13,1995,3,1,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,24,-8,3,-8
870,Second Somalia,4,900,Australia,-8,-8,1,1992,12,13,1995,3,1,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,-9,-8,3,-8
870,Second Somalia,4,220,France,-8,-8,1,1992,12,13,1995,3,1,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,2,-8,3,-8
870,Second Somalia,4,2,United States of America,-8,-8,1,1992,12,13,1994,3,25,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,44,-8,3,-8
870,Second Somalia,4,325,Italy,-8,-8,1,1992,12,13,1995,3,1,-8,-8,-8,-8,-8,-8,-8,Aideed Faction,4,-9,-8,3,-8
871,Georgia,4,372,Georgia,-8,Reform,0,1991,12,26,1992,3,-9,-8,-8,-8,-8,-8,-8,-8,Reform,2,-9,-9,2,-8
872,Nagorno-Karabakh,5,-8,-8,371,Armenia,1,1991,12,26,1993,2,5,-8,-8,-8,-8,-8,-8,-8,Nagorno-Karabakh,2,-8,1000,4,216
872,Nagorno-Karabakh,5,373,Azerbaijan,-8,Nagorno-Karabakh,1,1991,12,26,1993,2,5,-8,-8,-8,-8,-8,-8,-8,Nagorno-Karabakh,2,7000,3000,4,216
873,Dniestrian Independence,5,359,Moldova,-8,Dniestria,0,1991,12,26,1992,7,2,-8,-8,-8,-8,-8,-8,-8,Dniestria,2,-9,-9,3,-8
875,Algerian Islamic Front,4,615,Algeria,-8,Islamic Front,0,1992,2,7,1999,6,-9,-8,-8,-8,-8,-8,-8,-8,Algeria,6,-9,-9,3,-8
876,Tajikistan,4,365,Russia,-8,-8,1,1993,3,-9,1997,6,27,-8,-8,-8,-8,-8,-8,-8,United Tajik Opposition,7,-9,-8,3,-8
876,Tajikistan,4,702,Tadzhikistan,-8,United Tajik Opposition,1,1992,5,1,1997,6,27,-8,-8,-8,-8,-8,-8,-8,United Tajik Opposition,7,-9,-9,3,-8
877,Bosnian-Serb Rebellion,5,346,Bosnia,-8,Bosnian Serbs,1,1992,6,6,1994,12,31,1995,3,20,1995,12,14,215,Bosnian Serbs,2,27500,18543,1,-8
877,Bosnian-Serb Rebellion,5,2,United States,-8,-8,1,1995,8,30,1995,9,20,-8,-8,-8,-8,-8,-8,215,Bosnian Serbs,2,0,-8,1,-8
877,Bosnian-Serb Rebellion,5,-8,-8,344,Croatia,1,1994,2,23,1994,12,31,1995,3,20,1995,12,14,215,Bosnian Serbs,2,-8,185,1,-8
877,Bosnian-Serb Rebellion,5,344,Croatia,-8,-8,1,1992,10,19,1994,2,22,-8,-8,-8,-8,-8,-8,215,Bosnian Serbs,2,-9,-8,1,-8
878,Second Liberia,4,450,Liberia,-8,NPFL & ULIMO,1,1992,10,15,1995,8,19,-8,-8,-8,-8,-8,-8,-8,NPFL & ULIMO,4,-9,-9,3,-8
878,Second Liberia,4,475,Nigeria,-8,-8,1,1992,10,15,1992,12,31,-8,-8,-8,-8,-8,-8,-8,NPFL & ULIMO,4,-9,-8,3,-8
880,Angolan War of the Cities,4,540,Angola,-8,UNITA,0,1992,10,28,1994,11,15,-8,-8,-8,-8,-8,-8,-8,UNITA,4,-9,-9,3,-8
881,Second Cambodia Civil,4,811,Cambodia,-8,Khmer Rouge,0,1993,1,29,1997,7,1,-8,-8,-8,-8,-8,-8,-8,Khmer Rouge,7,-9,-9,1,-8
882,Abkhazia Revolt,5,372,Georgia,-8,Abkhazia,0,1993,8,18,1994,4,14,-8,-8,-8,-8,-8,-8,-8,Georgia,2,5000,3000,2,-8
883,Second Burundi,4,516,Burundi,-8,Tutsi army,0,1993,10,21,1998,6,-9,-8,-8,-8,-8,-8,-8,-8,Tutsi army,4,-9,-9,7,-8
885,South Yemeni Secessionist,5,679,Yemen,-8,South Yemen,0,1994,2,21,1994,7,7,-8,-8,-8,-8,-8,-8,-8,South Yemen,6,-9,-9,1,-8
886,Second Rwanda,4,517,Rwanda,-8,Patriotic Front,0,1994,4,6,1994,7,18,-8,-8,-8,-8,-8,-8,-8,Patriotic Front,4,-9,-9,2,-8
888,First Chechnya,5,365,Russia,-8,Chechnya,0,1994,12,11,1996,8,31,-8,-8,-8,-8,-8,-8,-8,Chechnya,2,4000,6000,2,-8
890,Iraqi Kurd Internecine,7,-8,PUK,-8,KDP,0,1994,12,20,1995,8,11,-8,-8,-8,-8,-8,-8,-8,KDP,6,-9,-9,6,-8
891,Croatia-Krajina War,5,344,Croatia,-8,Krajinia Serbs,0,1995,5,-9,1995,11,-9,-8,-8,-8,-8,-8,-8,-8,Krajinian Serba,2,-9,-9,1,-8
892,Third Liberia,4,450,Liberia,-8,NPFL,0,1996,4,5,1996,8,20,-8,-8,-8,-8,-8,-8,-8,National Patriotic Forces,4,-9,-9,3,-8
893,Sixth Iraqi Kurds,5,645,Iraq,-8,PUK,0,1996,8,31,1996,10,23,-8,-8,-8,-8,-8,-8,-8,PUK,6,-9,-9,6,-8
895,Fifth DRC,4,-8,-8,500,Uganda,1,1997,1,1,1997,1,30,-8,-8,-8,-8,-8,-8,-8,Kabila-ADFL,4,-8,-9,2,-8
895,Fifth DRC,4,-8,-8,517,Rwanda,1,1997,1,1,1997,5,17,-8,-8,-8,-8,-8,-8,-8,Kabila-ADFL,4,-8,-9,2,-8
895,Fifth DRC,4,-8,-8,540,Angola,1,1997,4,28,1997,5,17,-8,-8,-8,-8,-8,-8,-8,Kabila-ADFL,4,-8,-9,2,-8
895,Fifth DRC,4,490,DRC,-8,ADFL,1,1996,10,8,1997,5,17,-8,-8,-8,-8,-8,-8,-8,Kabila-ADFL,4,-9,-9,2,-8
896,Third Rwanda,4,517,Rwanda,-8,Hutu rebels,0,1997,3,17,1998,10,30,-8,-8,-8,-8,-8,-8,-8,Hutu rebels,4,300,3000,1,-8
897,First Congo (Brazzaville),4,-8,-8,540,Angola,1,1997,10,10,1997,10,15,-8,-8,-8,-8,-8,-8,-8,FDU,4,-8,-9,2,-8
897,First Congo (Brazzaville),4,484,Congo,-8,FDU (Cobra militia),1,1997,6,5,1997,10,15,-8,-8,-8,-8,-8,-8,-8,FDU (Cobra militia),4,-9,-9,2,-8
898,Second Sierra Leone,4,451,Sierra Leone,-8,Kabbah faction,1,1998,2,6,1999,7,7,2000,5,11,2000,11,10,-8,Kabbah faction,4,-9,-9,2,-8
898,Second Sierra Leone,4,-8,-8,452,Ghana,1,1998,2,6,1999,7,7,2000,5,11,2000,11,10,-8,Kabbah faction,4,-8,-9,2,-8
898,Second Sierra Leone,4,-8,-8,475,Nigeria,1,1998,2,6,1999,7,7,2000,5,11,2000,11,10,-8,Kabbah faction,4,-8,-9,2,-8
898,Second Sierra Leone,4,-8,-8,438,Guinea,1,1998,2,6,1999,7,7,2000,5,11,2000,11,10,-8,Kabbah faction,4,-8,-9,2,-8
898,Second Sierra Leone,4,-8,-8,200,United Kingdom,1,2000,5,8,2000,11,10,-8,-8,-8,-8,-8,-8,-8,Kabbah faction,4,-8,-9,2,-8
900,Kosovo Independence,5,345,Yugoslavia,-8,KLA,0,1998,2,28,1999,3,23,-8,-8,-8,-8,-8,-8,-8,Yugoslavia,2,400,800,4,221
902,Guinea-Bissau Military,4,438,Guinea,-8,-8,1,1998,6,9,1998,11,1,-8,-8,-8,-8,-8,-8,-8,Man� Junta,4,-9,-8,2,-8
902,Guinea-Bissau Military,4,404,Guinea-Bissau,-8,Man� Junta,1,1998,6,7,1999,5,6,-8,-8,-8,-8,-8,-8,-8,Man� Junta,4,-9,-9,2,-8
902,Guinea-Bissau Military,4,433,Senegal,-8,-8,1,1998,6,9,1998,11,1,-8,-8,-8,-8,-8,-8,-8,Man� Junta,4,-9,-8,2,-8
905,Africa's World War,4,540,Angola,-8,-8,1,1998,8,24,2002,11,4,-8,-8,-8,-8,-8,-8,-8,,4,-9,-8,3,-8
905,Africa's World War,4,625,Sudan,-8,-8,1,1998,9,17,2002,7,22,-8,-8,-8,-8,-8,-8,-8,,4,-9,-8,3,-8
905,Africa's World War,4,565,Namibia,-8,-8,1,1998,8,28,2001,8,4,-8,-8,-8,-8,-8,-8,-8,,4,-9,-8,3,-8
905,Africa's World War,4,552,Zimbabwe,-8,-8,1,1998,8,21,2002,9,13,-8,-8,-8,-8,-8,-8,-8,,4,-9,-8,3,-8
905,Africa's World War,4,-8,-8,517,Rwanda,1,1998,8,11,2002,7,22,-8,-8,-8,-8,-8,-8,-8,,4,-8,-9,3,-8
905,Africa's World War,4,-8,-8,516,Burundi,1,1998,9,17,2002,7,22,-8,-8,-8,-8,-8,-8,-8,,4,-8,-9,3,-8
905,Africa's World War,4,-8,-8,500,Uganda,1,1998,8,26,2002,7,22,-8,-8,-8,-8,-8,-8,-8,,4,-8,-9,3,-8
905,Africa's World War,4,483,Chad,-8,-8,1,1998,9,30,1999,4,18,-8,-8,-8,-8,-8,-8,-8,,4,-9,-8,3,-8
905,Africa's World War,4,490,Democratic Republic of Congo,-8,"RCD, MLC, et al",1,1998,8,2,2002,12,17,-8,-8,-8,-8,-8,-8,-8,"RCD, MLC, et al",4,-9,-9,3,-8
906,Fourth Chad (Togoimi Revolt),4,483,Chad,-8,MDD & MDJT,0,1998,10,16,2000,4,28,-8,-8,-8,-8,-8,-8,-8,MDD & MDJT,4,-9,-9,7,-8
907,Third Angolan,4,540,Angola,-8,UNITA,0,1998,12,4,2002,2,22,-8,-8,-8,-8,-8,-8,-8,Angola,4,-9,-9,1,-8
908,Second Congo (Brazzaville),4,484,Congo (Brazzaville),-8,Ninjas and Cocoye militias,0,1998,12,15,1999,11,16,-8,-8,-8,-8,-8,-8,-8,Ninjas and Cocoye militias,4,-9,-9,1,-8
910,Moluccas Sectarian,7,-8,Laskar Jihad,-8,FKM & RMS,0,1999,1,-9,2000,8,22,-8,-8,-8,-8,-8,-8,-8,Laskar Jihad,7,-9,1800,7,-8
911,First Nigeria Christian-Muslim,7,-8,Christian Tarok,-8,Muslim Fulani,0,1999,5,-9,2000,5,31,-8,-8,-8,-8,-8,-8,-8,Muslim Fulani,4,-9,-9,1,-8
912,Second Aceh,5,850,Indonesia,-8,GAM,0,1999,5,3,2002,12,9,-8,-8,-8,-8,-8,-8,-8,GAM,7,330,3500,3,-8
913,Oromo Liberation,5,530,Ethiopia,-8,Oromo Lib. Front,0,1999,5,30,1999,8,18,-8,-8,-8,-8,-8,-8,-8,Oromo Lib. Front,4,200,800,1,-8
915,Second Chechen,5,365,Russia,-8,Chechnya,0,1999,8,7,2003,10,3,-8,-8,-8,-8,-8,-8,-8,Cechnya,2,5000,15000,1,-8
916,Second Philippine-Moro,5,840,Philippines,-8,MILF,0,2000,4,23,2001,6,22,-8,-8,-8,-8,-8,-8,-8,Phillippines,7,-9,-9,3,-8
917,Guinean,4,438,Guinea ,-8,RDFG,0,2000,9,11,2001,4,-9,-8,-8,-8,-8,-8,-8,-8,RDFG,4,-9,-9,6,-8
918,Third Burundi,4,516,Burundi,-8,FNL & FROLINA,0,2001,3,21,2003,10,8,-8,-8,-8,-8,-8,-8,-8,FNL,4,150,3000,3,-8
920,Fourth Rwanda,4,517,Rwanda,-8,Army for the Liberation of Rwanda,0,2001,5,21,2001,9,4,-8,-8,-8,-8,-8,-8,-8,ALIR,4,-9,1800,1,-8
921,First Nepal Maoist Insurgency,4,790,Nepal ,-8,CPN,0,2001,11,23,2003,1,29,-8,-8,-8,-8,-8,-8,-8,CPN,7,680,3100,6,-8
922,Fourth Liberian,4,450,Liberia,-8,LURD & MODEL,0,2002,2,-9,2003,8,11,-8,-8,-8,-8,-8,-8,-8,LURD & MODEL,4,-9,-9,2,-8
923,Ethiopian Anyuaa-Nuer,7,,Anyuaa,-8,Nuer,0,2002,8,-9,2003,1,-9,-8,-8,-8,-8,-8,-8,-8,Nuer,4,-9,-9,7,-8
925,Cote d'Ivoire Military,4,220,France,-8,-8,1,2002,12,11,2004,11,16,-8,-8,-8,-8,-8,-8,-8,"MPCI, MPIGO, MJP",4,9,-8,2,-8
925,Cote d'Ivoire Military,4,437,Cote d'Ivoire,-8,"MPCI, MPIGO, MJP",1,2002,9,19,2004,11,16,-8,-8,-8,-8,-8,-8,-8,"MPCI, MPIGO, MJP",4,200,2500,2,-8
926,Third Philippine-Moro,5,840,Phillippines,-8,MILF & ASG,0,2003,2,11,2003,7,-9,-8,-8,-8,-8,-8,-8,-8,Phillippines,7,410,590,7,-8
927,Darfur,5,625,Sudan,-8,SLA & JEM,0,2003,2,26,2006,12,11,-8,-8,-8,-8,-8,-8,-8,SLA,6,-9,-9,6,-8
930,Third Aceh,5,850,Indonesia,-8,GAM,0,2003,5,18,2003,11,18,-8,-8,-8,-8,-8,-8,-8,Indonesia,7,150,1400,1,-8
931,Second Nepal Maoists,4,790,Nepal,-8,CPN,0,2003,8,27,2006,4,26,-8,-8,-8,-8,-8,-8,-8,CPN,7,1260,5770,3,-8
932,Waziristan,5,2,United States,-8,-8,1,2004,2,20,2006,9,5,-8,-8,-8,-8,-8,-8,-8,US & Pakistan,7,-9,-8,2,-8
932,Waziristan,5,770,Pakistan,-8,Waziri tribes,1,2004,2,20,2006,9,5,-8,-8,-8,-8,-8,-8,-8,US & Pakistan,7,1200,1800,2,-8
933,Second Nigeria Christian-Muslim,7,,Christian Tarok,-8,Muslim Fulani,0,2004,3,-9,2004,9,16,-8,-8,-8,-8,-8,-8,-8,Muslim Fulani,4,-9,-9,6,-8
935,First Yemeni Cleric,4,679,Yemen,-8,Zaidi Muslims,0,2004,6,21,2005,4,8,-8,-8,-8,-8,-8,-8,-8,Zaidi Muslims,6,900,1350,1,-8
936,Philippine Joint Offensive,5,840,Phillippines,-8,MILF & NPA,0,2005,1,17,2006,7,11,-8,-8,-8,-8,-8,-8,-8,Phillippines,7,723,2100,7,-8
937,Fifth Chad,4,483,Chad,-8,FUDC,0,2005,12,18,2006,12,20,-8,-8,-8,-8,-8,-8,-8,FUDC,4,100,1000,1,-8
938,Third Somalia,4,2,United States,-8,-8,1,2007,1,7,2007,6,3,-8,-8,-8,-8,-8,-8,-8,SCIC,4,-9,-8,1,-8
938,Third Somalia,4,520,Somalia,-8,SCIC,1,2006,3,6,2008,6,1,-8,-8,-8,-8,-8,-8,-8,SCIC,4,-9,-9,1,-8
938,Third Somalia,4,530,Ethiopia,-8,-8,1,2006,10,9,2008,6,11,-8,-8,-8,-8,-8,-8,-8,SCIC,4,-9,-8,1,-8
938,Third Somalia,4,-8,-8,531,Eritrea,1,2006,10,19,2008,6,11,-8,-8,-8,-8,-8,-8,-8,SCIC,4,-8,-9,1,-8
940,Second Sri Lanka Tamil,5,780,Sri Lanka,-8,LTTE,0,2006,10,11,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,Sri Lanka,7,-9,-9,5,-8
941,Second Yemeni Cleric,4,679,Yemen,-8,Zaidi Muslims,0,2007,1,29,2007,6,16,-8,-8,-8,-8,-8,-8,-8,Zaidi Muslims,6,1500,2000,6,-8
